,claimID,employer,employercity,employerstate,employerzip,gender,hispanic,asian,claim_amount,case_open,valid,invalid,verified_claim,case_close,first_response,formal_investigate,wage_order,total_rec,wage_rec,duration,CLAIM NO,EMPLOYER NAME,EMPLOYER CITY,ST,ZIP,INDUSTRY,INDUSTRY (IF OTHER),SOURCE (URL),NOTES,City,Region
94,LLVA60297,AMERICAN PAINT COMPANY,HAMPTON,VA,23669.0,male,False,False,280.0,2016-11-15,False,False,0.0,2016-11-21,False,False,False,0.0,0.0,6,LLVA60297,AMERICAN PAINT COMPANY,HAMPTON,VA,23669.0,,,,,HAMPTON,Hampton Roads
95,LLVA60323,HEALTH PARTNERS HOME CARE,HAMPTON,VA,23666.0,,False,False,2011.0,2016-11-15,False,False,0.0,2016-11-15,False,False,False,0.0,0.0,0,LLVA60323,HEALTH PARTNERS HOME CARE,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
96,LLVA60435,HEAVENLY FRIENDS HOME HEALTHCARE SERVICES LLC,HAMPTON,VA,23666.0,female,False,False,72.0,2016-12-21,False,False,96.0,2017-01-05,False,False,False,0.0,0.0,15,LLVA60435,HEAVENLY FRIENDS HOME HEALTHCARE SERVICES LLC,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
97,LLVA60532,DOMINION SERVICES FOR ALL PEOPLE,HAMPTON,VA,23666.0,female,False,False,423.5,2017-01-18,False,False,0.0,2017-01-19,False,False,False,0.0,0.0,1,LLVA60532,DOMINION SERVICES FOR ALL PEOPLE,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
98,LLVA60588,DAVIS DRUG AND SPECIALITY COMPOUNDING PHARMACY,HAMPTON,VA,23666.0,,False,False,1045.94,2017-01-31,False,False,0.0,2017-03-27,False,False,False,0.0,0.0,55,LLVA60588,DAVIS DRUG AND SPECIALITY COMPOUNDING PHARMACY,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
99,LLVA60590,DAVIS DRUG,HAMPTON,VA,23666.0,female,False,False,2258.45,2017-01-30,False,False,0.0,2017-01-30,False,False,False,0.0,0.0,0,LLVA60590,DAVIS DRUG,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
100,LLVA60598,DARREN OSOUNA,HAMPTON,VA,23669.0,male,False,False,1800.0,2017-01-30,False,False,0.0,2017-02-08,False,False,False,0.0,0.0,9,LLVA60598,DARREN OSOUNA,HAMPTON,VA,23669.0,,,,,HAMPTON,Hampton Roads
101,LLVA60616,DWAIN DAVIS WILKERSON,HAMPTON,VA,23666.0,,False,False,1045.94,2017-02-02,False,False,0.0,2017-03-27,False,False,False,0.0,0.0,53,LLVA60616,DWAIN DAVIS WILKERSON,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
102,LLVA60858,TRINITY TELECOM LLC,HAMPTON,VA,23661.0,male,False,False,1048.35,2017-04-03,False,False,853.39,2017-04-10,False,False,False,0.0,0.0,7,LLVA60858,TRINITY TELECOM LLC,HAMPTON,VA,23661.0,,,,,HAMPTON,Hampton Roads
103,LLVA60950,THE KENNEDY GROUP,HAMPTON,VA,23666.0,,False,False,621.0,2017-05-03,False,False,0.0,2017-05-12,False,False,False,0.0,0.0,9,LLVA60950,THE KENNEDY GROUP,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
104,LLVA60955,XPRESS CPA PLLC,HAMPTON,VA,23669.0,male,False,False,6000.0,2017-04-25,False,False,0.0,2017-04-25,False,False,False,0.0,0.0,0,LLVA60955,XPRESS CPA PLLC,HAMPTON,VA,23669.0,,,,,HAMPTON,Hampton Roads
105,LLVA60996,DAVIS HEALTH URGENT AND PRIMARY CARE,HAMPTON,VA,23666.0,female,True,False,2665.0,2017-05-03,False,False,0.0,2017-05-04,False,False,False,0.0,0.0,1,LLVA60996,DAVIS HEALTH URGENT AND PRIMARY CARE,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
106,LLVA60999,BEONKO SAMPSON,HAMPTON,VA,23666.0,,False,False,621.0,2017-05-03,False,False,0.0,2017-05-12,False,False,False,0.0,0.0,9,LLVA60999,BEONKO SAMPSON,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
107,LLVA61036,ETHEREAL CUPCAKE & COFFEE SHOPPE,HAMPTON,VA,23666.0,female,False,False,398.75,2017-05-16,False,False,0.0,2017-05-16,False,False,False,0.0,0.0,0,LLVA61036,ETHEREAL CUPCAKE & COFFEE SHOPPE,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
108,LLVA61174,EMMANUEL LUTHERAN PRESCHOOL,HAMPTON,VA,23666.0,female,False,False,171.0,2017-06-21,False,False,167.4,2017-07-11,False,False,False,0.0,0.0,20,LLVA61174,EMMANUEL LUTHERAN PRESCHOOL,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
109,LLVA61239,FEDEX GROUND,HAMPTON,VA,23666.0,male,False,False,192.63,2017-07-06,False,False,0.0,2017-07-06,False,False,False,0.0,0.0,0,LLVA61239,FEDEX GROUND,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
110,LLVA61340,IBEX GLOBAL,HAMPTON,VA,23663.0,male,False,False,652.0,2017-07-31,False,False,0.0,2017-08-15,False,False,False,0.0,0.0,15,LLVA61340,IBEX GLOBAL,HAMPTON,VA,23663.0,,,,,HAMPTON,Hampton Roads
111,LLVA61424,OLD TOWN TAVERN,HAMPTON,VA,23663.0,male,False,False,816.0,2017-08-15,False,False,0.0,2017-08-15,False,False,False,0.0,0.0,0,LLVA61424,OLD TOWN TAVERN,HAMPTON,VA,23663.0,,,,,HAMPTON,Hampton Roads
112,LLVA61478,OLD TOWN TAVERN,HAMPTON,VA,23669.0,male,False,False,816.0,2017-08-30,False,False,816.0,2017-11-01,False,False,False,0.0,0.0,63,LLVA61478,OLD TOWN TAVERN,HAMPTON,VA,23669.0,,,,,HAMPTON,Hampton Roads
113,LLVA61479,TIDEWATER ROOFING,HAMPTON,VA,23661.0,male,False,False,1920.0,2017-08-28,False,False,0.0,2017-09-13,False,False,False,0.0,0.0,16,LLVA61479,TIDEWATER ROOFING,HAMPTON,VA,23661.0,,,,,HAMPTON,Hampton Roads
114,LLVA61498,EMMITT WHITE,HAMPTON,VA,23661.0,male,False,False,1920.0,2017-08-28,False,False,0.0,2017-09-13,False,False,False,0.0,0.0,16,LLVA61498,EMMITT WHITE,HAMPTON,VA,23661.0,,,,,HAMPTON,Hampton Roads
115,LLVA61673,STARLA STRASSER STATE FARM,HAMPTON,VA,23666.0,,False,False,856.0,2017-10-16,False,False,209.0,2017-11-14,False,False,False,0.0,0.0,29,LLVA61673,STARLA STRASSER STATE FARM,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
116,LLVA61713,STARLA STRASSER,HAMPTON,VA,23666.0,,False,False,704.0,2017-10-17,False,False,0.0,2017-11-14,False,False,False,0.0,0.0,28,LLVA61713,STARLA STRASSER,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
117,LLVA61826,JOHN Q HAMMONS HOTEL,HAMPTON,VA,23666.0,female,False,False,2111.58,2017-11-16,False,False,0.0,2017-12-07,False,False,False,0.0,0.0,21,LLVA61826,JOHN Q HAMMONS HOTEL,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
118,LLVA61849,HEAVENLY HANDS HOME CARE,HAMPTON,VA,23669.0,male,False,False,0.0,2017-11-16,False,False,0.0,2017-11-16,False,False,False,0.0,0.0,0,LLVA61849,HEAVENLY HANDS HOME CARE,HAMPTON,VA,23669.0,,,,,HAMPTON,Hampton Roads
119,LLVA61898,PURE AT HEART CHILDCARE,HAMPTON,VA,23666.0,female,False,False,153.0,2017-11-28,False,False,0.0,2017-11-28,False,False,False,0.0,0.0,0,LLVA61898,PURE AT HEART CHILDCARE,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
120,LLVA61921,CATALYST LEADERSHIP GROUP INC,HAMPTON,VA,23669.0,male,False,False,174.0,2017-12-06,False,False,0.0,2017-12-06,False,False,False,0.0,0.0,0,LLVA61921,CATALYST LEADERSHIP GROUP INC,HAMPTON,VA,23669.0,,,,,HAMPTON,Hampton Roads
121,LLVA61937,HEAVENLY HANDS,HAMPTON,VA,23663.0,male,False,False,720.0,2017-12-12,False,False,0.0,2018-03-16,False,False,False,0.0,0.0,94,LLVA61937,HEAVENLY HANDS,HAMPTON,VA,23663.0,,,,,HAMPTON,Hampton Roads
122,LLVA62003,ATLANTIC RAILING INC,HAMPTON,VA,23661.0,male,False,False,600.0,2017-12-29,False,False,0.0,2018-01-08,False,False,False,0.0,0.0,10,LLVA62003,ATLANTIC RAILING INC,HAMPTON,VA,23661.0,,,,,HAMPTON,Hampton Roads
123,LLVA62005,PURE AT HEART CHILDCARE,HAMPTON,VA,23666.0,female,False,False,153.0,2017-12-28,False,False,81.0,2018-01-09,False,False,False,0.0,0.0,12,LLVA62005,PURE AT HEART CHILDCARE,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
124,LLVA62010,9 ROUND FITNESS,HAMPTON,VA,23666.0,female,False,False,702.0,2017-12-21,False,False,0.0,2017-12-21,False,False,False,0.0,0.0,0,LLVA62010,9 ROUND FITNESS,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
125,LLVA62023,NEW MOUNT OLIVE CHRISTIAN ACADEMY & DAY CARE,HAMPTON,VA,23666.0,,False,False,434.93,2018-01-05,False,False,434.93,2018-02-05,False,False,False,0.0,0.0,31,LLVA62023,NEW MOUNT OLIVE CHRISTIAN ACADEMY & DAY CARE,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
126,LLVA62120,CREATING SCHOLARS THROUGH THERAPY,HAMPTON,VA,23666.0,,False,False,1833.33,2018-02-01,False,False,0.0,2018-02-01,False,False,False,0.0,0.0,0,LLVA62120,CREATING SCHOLARS THROUGH THERAPY,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
127,LLVA62241,COLONY LANDING,HAMPTON,VA,23661.0,male,False,False,838.0,2018-02-22,False,False,0.0,2018-02-22,False,False,False,0.0,0.0,0,LLVA62241,COLONY LANDING,HAMPTON,VA,23661.0,,,,,HAMPTON,Hampton Roads
128,LLVA62312,HOME HELPERS,HAMPTON,VA,23669.0,female,False,False,864.0,2018-03-22,False,False,0.0,2018-04-04,False,False,False,0.0,0.0,13,LLVA62312,HOME HELPERS,HAMPTON,VA,23669.0,,,,,HAMPTON,Hampton Roads
129,LLVA62313,J & F ALLIANCE GROUP,HAMPTON,VA,23669.0,male,False,False,10723.08,2018-03-22,False,False,0.0,2018-04-04,False,False,False,0.0,0.0,13,LLVA62313,J & F ALLIANCE GROUP,HAMPTON,VA,23669.0,,,,,HAMPTON,Hampton Roads
130,LLVA62339,GIRLS INC,HAMPTON,VA,23666.0,female,False,False,396.0,2018-03-28,False,False,0.0,2018-04-04,False,False,False,0.0,0.0,7,LLVA62339,GIRLS INC,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
131,LLVA62342,WILSON AUTO REPAIR,HAMPTON,VA,23663.0,female,False,False,0.0,2018-03-29,False,False,0.0,2018-03-30,False,False,False,0.0,0.0,1,LLVA62342,WILSON AUTO REPAIR,HAMPTON,VA,23663.0,,,,,HAMPTON,Hampton Roads
132,LLVA62395,DR. JOANN CLARK FAMILY DENTISTRY,HAMPTON,VA,23666.0,female,False,False,530.0,2018-04-05,False,False,0.0,2018-04-06,False,False,False,0.0,0.0,1,LLVA62395,DR. JOANN CLARK FAMILY DENTISTRY,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
133,LLVA62508,CIRCLE SNACK BAR & GRILL,HAMPTON,VA,23669.0,female,False,False,73200.0,2018-05-04,False,False,0.0,2018-05-04,False,False,False,0.0,0.0,0,LLVA62508,CIRCLE SNACK BAR & GRILL,HAMPTON,VA,23669.0,,,,,HAMPTON,Hampton Roads
134,LLVA62579,CREATING SCHOLARS THROUGH THERAPY,HAMPTON,VA,23666.0,male,False,False,2500.0,2018-05-29,False,False,0.0,2018-05-29,False,False,False,0.0,0.0,0,LLVA62579,CREATING SCHOLARS THROUGH THERAPY,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
135,LLVA62598,CREATING SCHOLARS THROUGH THERAPY,HAMPTON,VA,23666.0,female,False,False,2749.99,2018-06-08,False,False,2177.83,2018-08-08,False,False,False,0.0,0.0,61,LLVA62598,CREATING SCHOLARS THROUGH THERAPY,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
136,LLVA62667,"ALPHA COUNSELLORS SERVICES, INC",HAMPTON,VA,23666.0,male,False,False,5322.0,2018-06-14,False,False,0.0,2018-06-14,False,False,False,0.0,0.0,0,LLVA62667,"ALPHA COUNSELLORS SERVICES, INC",HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
137,LLVA62681,TIDEWATER ROOFING,HAMPTON,VA,23455.0,female,False,False,1300.0,2018-06-29,False,False,650.0,2018-09-13,False,False,False,0.0,0.0,76,LLVA62681,TIDEWATER ROOFING,HAMPTON,VA,23455.0,,,,,HAMPTON,Hampton Roads
138,LLVA62756,CLOGG BUSTERS,HAMPTON,VA,23669.0,male,False,False,92.0,2018-07-17,False,False,0.0,2018-09-14,False,False,False,0.0,0.0,59,LLVA62756,CLOGG BUSTERS,HAMPTON,VA,23669.0,,,,,HAMPTON,Hampton Roads
139,LLVA62800,THE KEMET CENTER,HAMPTON,VA,23669.0,female,False,False,1221.0,2018-07-25,False,False,1211.98,2018-11-15,False,False,False,0.0,0.0,113,LLVA62800,THE KEMET CENTER,HAMPTON,VA,23669.0,,,,,HAMPTON,Hampton Roads
140,LLVA62817,MIDATLANTIC METAL SOLUTIONS,HAMPTON,VA,23661.0,male,False,False,451.87,2018-07-30,False,False,351.87,2018-09-07,False,False,False,0.0,0.0,39,LLVA62817,MIDATLANTIC METAL SOLUTIONS,HAMPTON,VA,23661.0,,,,,HAMPTON,Hampton Roads
141,LLVA62967,LIFEAQUATIC H20,HAMPTON,VA,23664.0,male,False,False,400.0,2018-08-15,False,False,0.0,2018-08-15,False,False,False,0.0,0.0,0,LLVA62967,LIFEAQUATIC H20,HAMPTON,VA,23664.0,,,,,HAMPTON,Hampton Roads
142,LLVA62984,HAMPTON UNIVERSITY,HAMPTON,VA,23668.0,female,False,False,3690.0,2018-09-13,False,False,0.0,2018-09-17,False,False,False,0.0,0.0,4,LLVA62984,HAMPTON UNIVERSITY,HAMPTON,VA,23668.0,,,,,HAMPTON,Hampton Roads
143,LLVA63022,HEALTH PARTNERS HOME CARE INC,HAMPTON,VA,23666.0,female,False,False,720.0,2018-08-28,False,False,0.0,2018-08-28,False,False,False,0.0,0.0,0,LLVA63022,HEALTH PARTNERS HOME CARE INC,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
144,LLVA63066,KEMET CENTER,HAMPTON,VA,23669.0,female,False,False,1232.0,2018-09-13,False,False,0.0,2018-09-13,False,False,False,0.0,0.0,0,LLVA63066,KEMET CENTER,HAMPTON,VA,23669.0,,,,,HAMPTON,Hampton Roads
145,LLVA63147,CARING & SHARING ALF INC,HAMPTON,VA,23666.0,,False,False,1567.5,2018-10-30,False,False,0.0,2018-11-09,False,False,False,0.0,0.0,10,LLVA63147,CARING & SHARING ALF INC,HAMPTON,VA,23666.0,,,,,HAMPTON,Hampton Roads
146,LLVA63318,CRABTOWN SEAFOOD AND RAW GRILL,HAMPTON,VA,23663.0,,False,False,264.0,2018-11-15,False,False,0.0,2018-11-15,False,False,False,0.0,0.0,0,LLVA63318,CRABTOWN SEAFOOD AND RAW GRILL,HAMPTON,VA,23663.0,,,,,HAMPTON,Hampton Roads
147,LLVA63460,HAMPTON UNIVERSITY,HAMPTON,VA,23669.0,female,False,False,0.0,2019-01-02,False,False,0.0,2019-01-02,False,False,False,0.0,0.0,0,LLVA63460,HAMPTON UNIVERSITY,HAMPTON,VA,23669.0,,,,,HAMPTON,Hampton Roads
148,LLVA58376,"CONTINENTAL HOME HEALTH CARE, LLC,",RICHMOND,VA,23294.0,female,False,False,2229.5,2015-08-04,False,False,1286.13,2016-01-26,False,False,False,0.0,0.0,175,LLVA58376,"CONTINENTAL HOME HEALTH CARE, LLC,",RICHMOND,VA,23294.0,Healthcare/Medicine,,,,RICHMOND,Central
149,LLVA58376,"CONTINENTAL HOME HEALTH CARE, LLC,",RICHMOND,VA,23294.0,female,False,False,2229.5,2015-08-04,False,False,1286.13,2016-01-26,False,False,False,0.0,0.0,175,LLVA58376,"CONTINENTAL HOME HEALTH CARE, LLC,",RICHMOND,VA,23294.0,Healthcare/Medicine,,,,RICHMOND,Eastern
150,LLVA58924,"WILLIAM TRIBBLE DBA FRANKLIN STREET MARKET, LLC",RICHMOND,VA,23223.0,male,False,False,200.0,2015-12-07,False,False,77.84,2016-02-12,False,False,False,0.0,0.0,67,LLVA58924,"WILLIAM TRIBBLE DBA FRANKLIN STREET MARKET, LLC",RICHMOND,VA,23223.0,Restaurant,,,,RICHMOND,Central
151,LLVA58924,"WILLIAM TRIBBLE DBA FRANKLIN STREET MARKET, LLC",RICHMOND,VA,23223.0,male,False,False,200.0,2015-12-07,False,False,77.84,2016-02-12,False,False,False,0.0,0.0,67,LLVA58924,"WILLIAM TRIBBLE DBA FRANKLIN STREET MARKET, LLC",RICHMOND,VA,23223.0,Restaurant,,,,RICHMOND,Eastern
152,LLVA58927,"CONTINENTAL HOME HEALTH CARE, LLC,",RICHMOND,VA,23294.0,,False,False,280.0,2015-12-07,False,False,0.0,2016-02-10,False,False,False,0.0,0.0,65,LLVA58927,"CONTINENTAL HOME HEALTH CARE, LLC,",RICHMOND,VA,23294.0,Restaurant,,,,RICHMOND,Central
153,LLVA58927,"CONTINENTAL HOME HEALTH CARE, LLC,",RICHMOND,VA,23294.0,,False,False,280.0,2015-12-07,False,False,0.0,2016-02-10,False,False,False,0.0,0.0,65,LLVA58927,"CONTINENTAL HOME HEALTH CARE, LLC,",RICHMOND,VA,23294.0,Restaurant,,,,RICHMOND,Eastern
154,LLVA59024,"ENGLISH BODY WORKS, INC.",RICHMOND,VA,23236.0,male,False,False,1000.0,2015-12-31,False,False,400.0,2016-01-11,False,False,False,0.0,0.0,11,LLVA59024,"ENGLISH BODY WORKS, INC.",RICHMOND,VA,23236.0,,,,,RICHMOND,Central
155,LLVA59024,"ENGLISH BODY WORKS, INC.",RICHMOND,VA,23236.0,male,False,False,1000.0,2015-12-31,False,False,400.0,2016-01-11,False,False,False,0.0,0.0,11,LLVA59024,"ENGLISH BODY WORKS, INC.",RICHMOND,VA,23236.0,,,,,RICHMOND,Eastern
156,LLVA59040,EACH ONE COUNTS YOUTH AND FAMILY SERVICES,RICHMOND,VA,23225.0,female,False,False,620.0,2016-01-07,True,False,735.0,2016-02-16,False,True,False,0.0,0.0,40,LLVA59040,EACH ONE COUNTS YOUTH AND FAMILY SERVICES,RICHMOND,VA,23225.0,,,,,RICHMOND,Central
157,LLVA59040,EACH ONE COUNTS YOUTH AND FAMILY SERVICES,RICHMOND,VA,23225.0,female,False,False,620.0,2016-01-07,True,False,735.0,2016-02-16,False,True,False,0.0,0.0,40,LLVA59040,EACH ONE COUNTS YOUTH AND FAMILY SERVICES,RICHMOND,VA,23225.0,,,,,RICHMOND,Eastern
158,LLVA59061,"D3 VENTURES, LLC DBA VAGABOND",RICHMOND,VA,23219.0,male,False,False,14175.0,2016-01-12,False,False,0.0,2016-01-20,False,False,False,0.0,0.0,8,LLVA59061,"D3 VENTURES, LLC DBA VAGABOND",RICHMOND,VA,23219.0,,,,,RICHMOND,Central
159,LLVA59061,"D3 VENTURES, LLC DBA VAGABOND",RICHMOND,VA,23219.0,male,False,False,14175.0,2016-01-12,False,False,0.0,2016-01-20,False,False,False,0.0,0.0,8,LLVA59061,"D3 VENTURES, LLC DBA VAGABOND",RICHMOND,VA,23219.0,,,,,RICHMOND,Eastern
160,LLVA59082,"MONUMENT PATHOLOGISTS, INC",RICHMOND,VA,23226.0,,False,False,3015.92,2016-01-20,False,False,0.0,2016-01-20,False,False,False,0.0,0.0,0,LLVA59082,"MONUMENT PATHOLOGISTS, INC",RICHMOND,VA,23226.0,Healthcare/Medicine,,,,RICHMOND,Central
161,LLVA59082,"MONUMENT PATHOLOGISTS, INC",RICHMOND,VA,23226.0,,False,False,3015.92,2016-01-20,False,False,0.0,2016-01-20,False,False,False,0.0,0.0,0,LLVA59082,"MONUMENT PATHOLOGISTS, INC",RICHMOND,VA,23226.0,Healthcare/Medicine,,,,RICHMOND,Eastern
162,LLVA59087,"EMPIRE PLUMBING, LLC",RICHMOND,VA,23225.0,male,False,False,949.5,2016-01-20,False,False,0.0,2016-01-20,False,False,False,0.0,0.0,0,LLVA59087,"EMPIRE PLUMBING, LLC",RICHMOND,VA,23225.0,,,,,RICHMOND,Central
163,LLVA59087,"EMPIRE PLUMBING, LLC",RICHMOND,VA,23225.0,male,False,False,949.5,2016-01-20,False,False,0.0,2016-01-20,False,False,False,0.0,0.0,0,LLVA59087,"EMPIRE PLUMBING, LLC",RICHMOND,VA,23225.0,,,,,RICHMOND,Eastern
164,LLVA59091,WILLIAMS & FOGG ELECTRICAL HEATING PLUMBING,RICHMOND,VA,23220.0,,True,False,572.0,2016-01-21,False,False,0.0,2016-01-21,False,False,False,0.0,0.0,0,LLVA59091,WILLIAMS & FOGG ELECTRICAL HEATING PLUMBING,RICHMOND,VA,23220.0,,,,,RICHMOND,Central
165,LLVA59091,WILLIAMS & FOGG ELECTRICAL HEATING PLUMBING,RICHMOND,VA,23220.0,,True,False,572.0,2016-01-21,False,False,0.0,2016-01-21,False,False,False,0.0,0.0,0,LLVA59091,WILLIAMS & FOGG ELECTRICAL HEATING PLUMBING,RICHMOND,VA,23220.0,,,,,RICHMOND,Eastern
166,LLVA59108,LACASA,RICHMOND,VA,23235.0,female,False,False,0.0,2016-01-28,False,False,0.0,2016-01-28,False,False,False,0.0,0.0,0,LLVA59108,LACASA,RICHMOND,VA,23235.0,,,,,RICHMOND,Central
167,LLVA59108,LACASA,RICHMOND,VA,23235.0,female,False,False,0.0,2016-01-28,False,False,0.0,2016-01-28,False,False,False,0.0,0.0,0,LLVA59108,LACASA,RICHMOND,VA,23235.0,,,,,RICHMOND,Eastern
168,LLVA59114,BON SECOURS RICHMOND HEALTH SYSTEM,RICHMOND,VA,23226.0,,False,False,1402.39,2016-01-29,False,False,0.0,2016-02-05,False,False,False,0.0,0.0,7,LLVA59114,BON SECOURS RICHMOND HEALTH SYSTEM,RICHMOND,VA,23226.0,Healthcare/Medicine,,,,RICHMOND,Central
169,LLVA59114,BON SECOURS RICHMOND HEALTH SYSTEM,RICHMOND,VA,23226.0,,False,False,1402.39,2016-01-29,False,False,0.0,2016-02-05,False,False,False,0.0,0.0,7,LLVA59114,BON SECOURS RICHMOND HEALTH SYSTEM,RICHMOND,VA,23226.0,Healthcare/Medicine,,,,RICHMOND,Eastern
170,LLVA59132,KENNTICO,RICHMOND,VA,23219.0,male,False,False,100.0,2016-02-04,False,False,0.0,2016-03-03,False,False,False,0.0,0.0,28,LLVA59132,KENNTICO,RICHMOND,VA,23219.0,,,,,RICHMOND,Central
171,LLVA59132,KENNTICO,RICHMOND,VA,23219.0,male,False,False,100.0,2016-02-04,False,False,0.0,2016-03-03,False,False,False,0.0,0.0,28,LLVA59132,KENNTICO,RICHMOND,VA,23219.0,,,,,RICHMOND,Eastern
172,LLVA59145,A CLEANING SOLUTION,RICHMOND,VA,23235.0,female,False,False,2756.0,2016-02-09,False,False,0.0,2016-02-11,False,False,False,0.0,0.0,2,LLVA59145,A CLEANING SOLUTION,RICHMOND,VA,23235.0,Cleaning services,,,,RICHMOND,Central
173,LLVA59145,A CLEANING SOLUTION,RICHMOND,VA,23235.0,female,False,False,2756.0,2016-02-09,False,False,0.0,2016-02-11,False,False,False,0.0,0.0,2,LLVA59145,A CLEANING SOLUTION,RICHMOND,VA,23235.0,Cleaning services,,,,RICHMOND,Eastern
174,LLVA59162,CENTRAL HARDWARE SUPPLY,RICHMOND,VA,23238.0,male,False,False,504.0,2016-02-12,False,False,0.0,2016-02-12,False,False,False,0.0,0.0,0,LLVA59162,CENTRAL HARDWARE SUPPLY,RICHMOND,VA,23238.0,Retail,,,,RICHMOND,Central
175,LLVA59162,CENTRAL HARDWARE SUPPLY,RICHMOND,VA,23238.0,male,False,False,504.0,2016-02-12,False,False,0.0,2016-02-12,False,False,False,0.0,0.0,0,LLVA59162,CENTRAL HARDWARE SUPPLY,RICHMOND,VA,23238.0,Retail,,,,RICHMOND,Eastern
176,LLVA59169,UPS,RICHMOND,VA,23237.0,male,False,False,345.74,2016-02-16,False,False,0.0,2016-02-16,False,False,False,0.0,0.0,0,LLVA59169,UPS,RICHMOND,VA,23237.0,Transportation,,,,RICHMOND,Central
177,LLVA59169,UPS,RICHMOND,VA,23237.0,male,False,False,345.74,2016-02-16,False,False,0.0,2016-02-16,False,False,False,0.0,0.0,0,LLVA59169,UPS,RICHMOND,VA,23237.0,Transportation,,,,RICHMOND,Eastern
178,LLVA59180,CJW MEDICAL CENTER,RICHMOND,VA,23235.0,male,False,False,1125.0,2016-02-16,False,False,0.0,2016-02-22,False,False,False,0.0,0.0,6,LLVA59180,CJW MEDICAL CENTER,RICHMOND,VA,23235.0,Healthcare/Medicine,,,,RICHMOND,Central
179,LLVA59180,CJW MEDICAL CENTER,RICHMOND,VA,23235.0,male,False,False,1125.0,2016-02-16,False,False,0.0,2016-02-22,False,False,False,0.0,0.0,6,LLVA59180,CJW MEDICAL CENTER,RICHMOND,VA,23235.0,Healthcare/Medicine,,,,RICHMOND,Eastern
180,LLVA59184,RHONDA'S SKIN CARE,RICHMOND,VA,23220.0,female,False,False,390.0,2016-02-17,False,False,390.0,2016-03-08,False,False,False,0.0,0.0,20,LLVA59184,RHONDA'S SKIN CARE,RICHMOND,VA,23220.0,,,,,RICHMOND,Central
181,LLVA59184,RHONDA'S SKIN CARE,RICHMOND,VA,23220.0,female,False,False,390.0,2016-02-17,False,False,390.0,2016-03-08,False,False,False,0.0,0.0,20,LLVA59184,RHONDA'S SKIN CARE,RICHMOND,VA,23220.0,,,,,RICHMOND,Eastern
182,LLVA59205,MARY JANE INC.,RICHMOND,VA,23222.0,male,False,False,130.0,2016-02-24,False,False,0.0,2016-02-29,False,False,False,0.0,0.0,5,LLVA59205,MARY JANE INC.,RICHMOND,VA,23222.0,,,,,RICHMOND,Central
183,LLVA59205,MARY JANE INC.,RICHMOND,VA,23222.0,male,False,False,130.0,2016-02-24,False,False,0.0,2016-02-29,False,False,False,0.0,0.0,5,LLVA59205,MARY JANE INC.,RICHMOND,VA,23222.0,,,,,RICHMOND,Eastern
184,LLVA59224,WILLIAMS & FOGG SERVICES,RICHMOND,VA,23220.0,female,False,False,374.0,2016-03-01,False,False,0.0,2016-03-03,False,False,False,0.0,0.0,2,LLVA59224,WILLIAMS & FOGG SERVICES,RICHMOND,VA,23220.0,,,,,RICHMOND,Central
185,LLVA59224,WILLIAMS & FOGG SERVICES,RICHMOND,VA,23220.0,female,False,False,374.0,2016-03-01,False,False,0.0,2016-03-03,False,False,False,0.0,0.0,2,LLVA59224,WILLIAMS & FOGG SERVICES,RICHMOND,VA,23220.0,,,,,RICHMOND,Eastern
186,LLVA59229,OVERCOMERS DAY SERVICES,RICHMOND,VA,23225.0,male,True,False,1500.0,2016-03-02,False,False,0.0,2016-03-02,False,False,False,0.0,0.0,0,LLVA59229,OVERCOMERS DAY SERVICES,RICHMOND,VA,23225.0,,,,,RICHMOND,Central
